year,state,district,block,school_code,school_name,grade,subject,level,percentage,n_students,is_simulated
2018,Arunachal Pradesh,Arunachal Pradesh,Block 9,ARUBLO0008,Govt Middle School Block 9 Pura 8,5,math,division,35.8,196,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 9,ARUBLO0008,Govt Middle School Block 9 Pura 8,5,reading,story,8.3,196,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 10,ARUBLO0009,Govt Elementary School Block 10 Chak 9,5,math,division,25.8,96,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 10,ARUBLO0009,Govt Elementary School Block 10 Chak 9,5,reading,story,16.8,96,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 1,ARUBLO0010,Govt Primary School Block 1 Tola 10,5,math,division,8.4,239,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 1,ARUBLO0010,Govt Primary School Block 1 Tola 10,5,reading,story,40.5,239,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 2,ARUBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,math,division,20.3,192,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 2,ARUBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,reading,story,20.2,192,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 3,ARUBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,math,division,28.5,107,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 3,ARUBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,reading,story,26.3,107,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 4,ARUBLO0013,Govt Middle School Block 4 Colony 13,5,math,division,19.2,213,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 4,ARUBLO0013,Govt Middle School Block 4 Colony 13,5,reading,story,20.1,213,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 5,ARUBLO0014,Govt Elementary School Block 5 Ward 14,5,math,division,28.8,192,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 5,ARUBLO0014,Govt Elementary School Block 5 Ward 14,5,reading,story,11.6,192,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 6,ARUBLO0015,Govt Primary School Block 6 Basti 15,5,math,division,15.3,201,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 6,ARUBLO0015,Govt Primary School Block 6 Basti 15,5,reading,story,22.0,201,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 7,ARUBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,math,division,11.7,144,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 7,ARUBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,reading,story,10.4,144,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 8,ARUBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,math,division,13.4,50,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 8,ARUBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,reading,story,18.4,50,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 9,ARUBLO0018,Govt Middle School Block 9 Pura 18,5,math,division,13.3,218,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 9,ARUBLO0018,Govt Middle School Block 9 Pura 18,5,reading,story,28.4,218,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 10,ARUBLO0019,Govt Elementary School Block 10 Chak 19,5,math,division,14.1,136,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 10,ARUBLO0019,Govt Elementary School Block 10 Chak 19,5,reading,story,18.6,136,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 1,ARUBLO0020,Govt Primary School Block 1 Tola 20,5,math,division,31.0,50,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 1,ARUBLO0020,Govt Primary School Block 1 Tola 20,5,reading,story,24.0,50,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 2,ARUBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,math,division,9.2,164,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 2,ARUBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,reading,story,11.8,164,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 3,ARUBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,math,division,10.6,95,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 3,ARUBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,reading,story,33.9,95,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 4,ARUBLO0023,Govt Middle School Block 4 Colony 23,5,math,division,24.3,239,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 4,ARUBLO0023,Govt Middle School Block 4 Colony 23,5,reading,story,14.3,239,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 5,ARUBLO0024,Govt Elementary School Block 5 Ward 24,5,math,division,17.0,249,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 5,ARUBLO0024,Govt Elementary School Block 5 Ward 24,5,reading,story,14.7,249,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 6,ARUBLO0025,Govt Primary School Block 6 Basti 25,5,math,division,26.2,145,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 6,ARUBLO0025,Govt Primary School Block 6 Basti 25,5,reading,story,19.5,145,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 7,ARUBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,math,division,40.8,234,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 7,ARUBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,reading,story,33.4,234,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 8,ARUBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,math,division,28.1,92,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 8,ARUBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,reading,story,18.3,92,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 9,ARUBLO0028,Govt Middle School Block 9 Pura 28,5,math,division,27.5,187,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 9,ARUBLO0028,Govt Middle School Block 9 Pura 28,5,reading,story,19.0,187,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 10,ARUBLO0029,Govt Elementary School Block 10 Chak 29,5,math,division,25.7,236,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 10,ARUBLO0029,Govt Elementary School Block 10 Chak 29,5,reading,story,24.5,236,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 1,ARUBLO0030,Govt Primary School Block 1 Tola 30,5,math,division,23.2,241,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 1,ARUBLO0030,Govt Primary School Block 1 Tola 30,5,reading,story,37.8,241,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 2,ARUBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,math,division,38.6,192,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 2,ARUBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,reading,story,20.4,192,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 3,ARUBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,math,division,9.4,221,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 3,ARUBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,reading,story,15.3,221,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 4,ARUBLO0033,Govt Middle School Block 4 Colony 33,5,math,division,28.0,128,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 4,ARUBLO0033,Govt Middle School Block 4 Colony 33,5,reading,story,12.8,128,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 5,ARUBLO0034,Govt Elementary School Block 5 Ward 34,5,math,division,23.6,194,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 5,ARUBLO0034,Govt Elementary School Block 5 Ward 34,5,reading,story,32.3,194,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 6,ARUBLO0035,Govt Primary School Block 6 Basti 35,5,math,division,19.7,91,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 6,ARUBLO0035,Govt Primary School Block 6 Basti 35,5,reading,story,10.4,91,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 7,ARUBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,math,division,18.6,129,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 7,ARUBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,reading,story,45.3,129,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 8,ARUBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,math,division,19.7,85,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 8,ARUBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,reading,story,16.6,85,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 9,ARUBLO0038,Govt Middle School Block 9 Pura 38,5,math,division,21.7,245,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 9,ARUBLO0038,Govt Middle School Block 9 Pura 38,5,reading,story,23.3,245,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 10,ARUBLO0039,Govt Elementary School Block 10 Chak 39,5,math,division,26.9,163,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 10,ARUBLO0039,Govt Elementary School Block 10 Chak 39,5,reading,story,13.5,163,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 1,ARUBLO0040,Govt Primary School Block 1 Tola 40,5,math,division,13.5,234,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 1,ARUBLO0040,Govt Primary School Block 1 Tola 40,5,reading,story,25.4,234,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 2,ARUBLO0041,Govt Upper Primary School Block 2 Purwa 41,5,math,division,28.7,54,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 2,ARUBLO0041,Govt Upper Primary School Block 2 Purwa 41,5,reading,story,22.0,54,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 3,ARUBLO0042,Panchayati Raj Primary School Block 3 Nagar 42,5,math,division,5.6,220,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 3,ARUBLO0042,Panchayati Raj Primary School Block 3 Nagar 42,5,reading,story,23.1,220,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 4,ARUBLO0043,Govt Middle School Block 4 Colony 43,5,math,division,28.3,173,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 4,ARUBLO0043,Govt Middle School Block 4 Colony 43,5,reading,story,19.9,173,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 5,ARUBLO0044,Govt Elementary School Block 5 Ward 44,5,math,division,38.8,58,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 5,ARUBLO0044,Govt Elementary School Block 5 Ward 44,5,reading,story,31.7,58,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 6,ARUBLO0045,Govt Primary School Block 6 Basti 45,5,math,division,3.9,46,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 6,ARUBLO0045,Govt Primary School Block 6 Basti 45,5,reading,story,15.3,46,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 7,ARUBLO0046,Govt Upper Primary School Block 7 Khurd 46,5,math,division,11.1,141,True
2018,Arunachal Pradesh,Arunachal Pradesh,Block 7,ARUBLO0046,Govt Upper Primary School Block 7 Khurd 46,5,reading,story,38.5,141,True
2018,Assam,Assam,Block 1,ASSBLO0000,Govt Primary School Block 1 Tola 0,3,math,subtraction,31.8,92,True
2018,Assam,Assam,Block 1,ASSBLO0000,Govt Primary School Block 1 Tola 0,3,reading,story,11.8,92,True
2018,Assam,Assam,Block 2,ASSBLO0001,Govt Upper Primary School Block 2 Purwa 1,3,math,subtraction,23.1,187,True
2018,Assam,Assam,Block 2,ASSBLO0001,Govt Upper Primary School Block 2 Purwa 1,3,reading,story,24.4,187,True
2018,Assam,Assam,Block 3,ASSBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,3,math,subtraction,26.2,102,True
2018,Assam,Assam,Block 3,ASSBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,3,reading,story,4.9,102,True
2018,Assam,Assam,Block 4,ASSBLO0003,Govt Middle School Block 4 Colony 3,3,math,subtraction,20.8,173,True
2018,Assam,Assam,Block 4,ASSBLO0003,Govt Middle School Block 4 Colony 3,3,reading,story,10.3,173,True
2018,Assam,Assam,Block 5,ASSBLO0004,Govt Elementary School Block 5 Ward 4,3,math,subtraction,0.0,163,True
2018,Assam,Assam,Block 5,ASSBLO0004,Govt Elementary School Block 5 Ward 4,3,reading,story,20.1,163,True
2018,Assam,Assam,Block 6,ASSBLO0005,Govt Primary School Block 6 Basti 5,3,math,subtraction,24.3,100,True
2018,Assam,Assam,Block 6,ASSBLO0005,Govt Primary School Block 6 Basti 5,3,reading,story,10.8,100,True
2018,Assam,Assam,Block 7,ASSBLO0006,Govt Upper Primary School Block 7 Khurd 6,3,math,subtraction,18.2,147,True
2018,Assam,Assam,Block 7,ASSBLO0006,Govt Upper Primary School Block 7 Khurd 6,3,reading,story,11.1,147,True
2018,Assam,Assam,Block 8,ASSBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,3,math,subtraction,29.2,48,True
2018,Assam,Assam,Block 8,ASSBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,3,reading,story,12.3,48,True
2018,Assam,Assam,Block 9,ASSBLO0008,Govt Middle School Block 9 Pura 8,3,math,subtraction,31.9,206,True
2018,Assam,Assam,Block 9,ASSBLO0008,Govt Middle School Block 9 Pura 8,3,reading,story,13.7,206,True
2018,Assam,Assam,Block 10,ASSBLO0009,Govt Elementary School Block 10 Chak 9,3,math,subtraction,25.2,90,True
2018,Assam,Assam,Block 10,ASSBLO0009,Govt Elementary School Block 10 Chak 9,3,reading,story,2.2,90,True
2018,Assam,Assam,Block 1,ASSBLO0010,Govt Primary School Block 1 Tola 10,3,math,subtraction,25.5,240,True
2018,Assam,Assam,Block 1,ASSBLO0010,Govt Primary School Block 1 Tola 10,3,reading,story,0.5,240,True
2018,Assam,Assam,Block 2,ASSBLO0011,Govt Upper Primary School Block 2 Purwa 11,3,math,subtraction,5.2,172,True
2018,Assam,Assam,Block 2,ASSBLO0011,Govt Upper Primary School Block 2 Purwa 11,3,reading,story,12.8,172,True
2018,Assam,Assam,Block 3,ASSBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,3,math,subtraction,37.9,132,True
2018,Assam,Assam,Block 3,ASSBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,3,reading,story,13.3,132,True
2018,Assam,Assam,Block 4,ASSBLO0013,Govt Middle School Block 4 Colony 13,3,math,subtraction,44.6,143,True
2018,Assam,Assam,Block 4,ASSBLO0013,Govt Middle School Block 4 Colony 13,3,reading,story,18.0,143,True
2018,Assam,Assam,Block 5,ASSBLO0014,Govt Elementary School Block 5 Ward 14,3,math,subtraction,16.5,47,True
2018,Assam,Assam,Block 5,ASSBLO0014,Govt Elementary School Block 5 Ward 14,3,reading,story,8.8,47,True
2018,Assam,Assam,Block 6,ASSBLO0015,Govt Primary School Block 6 Basti 15,3,math,subtraction,17.7,244,True
2018,Assam,Assam,Block 6,ASSBLO0015,Govt Primary School Block 6 Basti 15,3,reading,story,9.4,244,True
2018,Assam,Assam,Block 7,ASSBLO0016,Govt Upper Primary School Block 7 Khurd 16,3,math,subtraction,32.3,92,True
2018,Assam,Assam,Block 7,ASSBLO0016,Govt Upper Primary School Block 7 Khurd 16,3,reading,story,23.6,92,True
2018,Assam,Assam,Block 8,ASSBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,3,math,subtraction,16.0,158,True
2018,Assam,Assam,Block 8,ASSBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,3,reading,story,10.2,158,True
2018,Assam,Assam,Block 9,ASSBLO0018,Govt Middle School Block 9 Pura 18,3,math,subtraction,28.8,196,True
2018,Assam,Assam,Block 9,ASSBLO0018,Govt Middle School Block 9 Pura 18,3,reading,story,24.7,196,True
2018,Assam,Assam,Block 10,ASSBLO0019,Govt Elementary School Block 10 Chak 19,3,math,subtraction,19.2,126,True
2018,Assam,Assam,Block 10,ASSBLO0019,Govt Elementary School Block 10 Chak 19,3,reading,story,10.7,126,True
2018,Assam,Assam,Block 1,ASSBLO0020,Govt Primary School Block 1 Tola 20,3,math,subtraction,28.7,64,True
2018,Assam,Assam,Block 1,ASSBLO0020,Govt Primary School Block 1 Tola 20,3,reading,story,8.3,64,True
2018,Assam,Assam,Block 2,ASSBLO0021,Govt Upper Primary School Block 2 Purwa 21,3,math,subtraction,19.7,198,True
2018,Assam,Assam,Block 2,ASSBLO0021,Govt Upper Primary School Block 2 Purwa 21,3,reading,story,0.0,198,True
2018,Assam,Assam,Block 3,ASSBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,3,math,subtraction,24.5,148,True
2018,Assam,Assam,Block 3,ASSBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,3,reading,story,12.8,148,True
2018,Assam,Assam,Block 4,ASSBLO0023,Govt Middle School Block 4 Colony 23,3,math,subtraction,23.4,132,True
2018,Assam,Assam,Block 4,ASSBLO0023,Govt Middle School Block 4 Colony 23,3,reading,story,3.1,132,True
2018,Assam,Assam,Block 5,ASSBLO0024,Govt Elementary School Block 5 Ward 24,3,math,subtraction,21.1,85,True
2018,Assam,Assam,Block 5,ASSBLO0024,Govt Elementary School Block 5 Ward 24,3,reading,story,0.0,85,True
2018,Assam,Assam,Block 6,ASSBLO0025,Govt Primary School Block 6 Basti 25,3,math,subtraction,29.1,215,True
2018,Assam,Assam,Block 6,ASSBLO0025,Govt Primary School Block 6 Basti 25,3,reading,story,12.2,215,True
2018,Assam,Assam,Block 7,ASSBLO0026,Govt Upper Primary School Block 7 Khurd 26,3,math,subtraction,31.7,65,True
2018,Assam,Assam,Block 7,ASSBLO0026,Govt Upper Primary School Block 7 Khurd 26,3,reading,story,0.0,65,True
2018,Assam,Assam,Block 8,ASSBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,3,math,subtraction,19.1,208,True
2018,Assam,Assam,Block 8,ASSBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,3,reading,story,23.0,208,True
2018,Assam,Assam,Block 9,ASSBLO0028,Govt Middle School Block 9 Pura 28,3,math,subtraction,29.5,43,True
2018,Assam,Assam,Block 9,ASSBLO0028,Govt Middle School Block 9 Pura 28,3,reading,story,20.2,43,True
2018,Assam,Assam,Block 10,ASSBLO0029,Govt Elementary School Block 10 Chak 29,3,math,subtraction,20.1,153,True
2018,Assam,Assam,Block 10,ASSBLO0029,Govt Elementary School Block 10 Chak 29,3,reading,story,26.4,153,True
2018,Assam,Assam,Block 1,ASSBLO0030,Govt Primary School Block 1 Tola 30,3,math,subtraction,14.0,167,True
2018,Assam,Assam,Block 1,ASSBLO0030,Govt Primary School Block 1 Tola 30,3,reading,story,4.7,167,True
2018,Assam,Assam,Block 2,ASSBLO0031,Govt Upper Primary School Block 2 Purwa 31,3,math,subtraction,9.9,145,True
2018,Assam,Assam,Block 2,ASSBLO0031,Govt Upper Primary School Block 2 Purwa 31,3,reading,story,19.6,145,True
2018,Assam,Assam,Block 3,ASSBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,3,math,subtraction,24.3,184,True
2018,Assam,Assam,Block 3,ASSBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,3,reading,story,24.0,184,True
2018,Assam,Assam,Block 4,ASSBLO0033,Govt Middle School Block 4 Colony 33,3,math,subtraction,23.9,131,True
2018,Assam,Assam,Block 4,ASSBLO0033,Govt Middle School Block 4 Colony 33,3,reading,story,19.0,131,True
2018,Assam,Assam,Block 5,ASSBLO0034,Govt Elementary School Block 5 Ward 34,3,math,subtraction,17.4,120,True
2018,Assam,Assam,Block 5,ASSBLO0034,Govt Elementary School Block 5 Ward 34,3,reading,story,8.0,120,True
2018,Assam,Assam,Block 1,ASSBLO0000,Govt Primary School Block 1 Tola 0,5,math,division,14.1,45,True
2018,Assam,Assam,Block 1,ASSBLO0000,Govt Primary School Block 1 Tola 0,5,reading,story,29.8,45,True
2018,Assam,Assam,Block 2,ASSBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,math,division,28.8,59,True
2018,Assam,Assam,Block 2,ASSBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,reading,story,29.5,59,True
2018,Assam,Assam,Block 3,ASSBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,math,division,10.2,225,True
2018,Assam,Assam,Block 3,ASSBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,reading,story,18.1,225,True
2018,Assam,Assam,Block 4,ASSBLO0003,Govt Middle School Block 4 Colony 3,5,math,division,20.3,78,True
2018,Assam,Assam,Block 4,ASSBLO0003,Govt Middle School Block 4 Colony 3,5,reading,story,41.0,78,True
2018,Assam,Assam,Block 5,ASSBLO0004,Govt Elementary School Block 5 Ward 4,5,math,division,15.4,121,True
2018,Assam,Assam,Block 5,ASSBLO0004,Govt Elementary School Block 5 Ward 4,5,reading,story,42.1,121,True
2018,Assam,Assam,Block 6,ASSBLO0005,Govt Primary School Block 6 Basti 5,5,math,division,24.4,80,True
2018,Assam,Assam,Block 6,ASSBLO0005,Govt Primary School Block 6 Basti 5,5,reading,story,42.4,80,True
2018,Assam,Assam,Block 7,ASSBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,math,division,28.5,87,True
2018,Assam,Assam,Block 7,ASSBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,reading,story,32.0,87,True
2018,Assam,Assam,Block 8,ASSBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,math,division,20.4,161,True
2018,Assam,Assam,Block 8,ASSBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,reading,story,40.5,161,True
2018,Assam,Assam,Block 9,ASSBLO0008,Govt Middle School Block 9 Pura 8,5,math,division,28.5,75,True
2018,Assam,Assam,Block 9,ASSBLO0008,Govt Middle School Block 9 Pura 8,5,reading,story,45.0,75,True
2018,Assam,Assam,Block 10,ASSBLO0009,Govt Elementary School Block 10 Chak 9,5,math,division,20.0,210,True
2018,Assam,Assam,Block 10,ASSBLO0009,Govt Elementary School Block 10 Chak 9,5,reading,story,35.6,210,True
2018,Assam,Assam,Block 1,ASSBLO0010,Govt Primary School Block 1 Tola 10,5,math,division,1.9,84,True
2018,Assam,Assam,Block 1,ASSBLO0010,Govt Primary School Block 1 Tola 10,5,reading,story,36.3,84,True
2018,Assam,Assam,Block 2,ASSBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,math,division,16.3,246,True
2018,Assam,Assam,Block 2,ASSBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,reading,story,34.0,246,True
2018,Assam,Assam,Block 3,ASSBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,math,division,18.6,215,True
2018,Assam,Assam,Block 3,ASSBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,reading,story,32.6,215,True
2018,Assam,Assam,Block 4,ASSBLO0013,Govt Middle School Block 4 Colony 13,5,math,division,0.0,126,True
2018,Assam,Assam,Block 4,ASSBLO0013,Govt Middle School Block 4 Colony 13,5,reading,story,35.2,126,True
2018,Assam,Assam,Block 5,ASSBLO0014,Govt Elementary School Block 5 Ward 14,5,math,division,25.2,186,True
2018,Assam,Assam,Block 5,ASSBLO0014,Govt Elementary School Block 5 Ward 14,5,reading,story,50.3,186,True
2018,Assam,Assam,Block 6,ASSBLO0015,Govt Primary School Block 6 Basti 15,5,math,division,29.6,237,True
